metric,indicator,demographic_category,demographic_value,date_type,date_value_start,date_value_end,week,value,unit,description
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2023-10-29,2023-11-04,44,26,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2023-11-05,2023-11-11,45,43,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2023-11-12,2023-11-18,46,33,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2023-11-19,2023-11-25,47,53,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2023-11-26,2023-12-02,48,108,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2023-12-03,2023-12-09,49,133,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2023-12-10,2023-12-16,50,200,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2023-12-17,2023-12-23,51,297,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2023-12-24,2023-12-30,52,356,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2023-12-31,2024-01-06,1,274,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-01-07,2024-01-13,2,275,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-01-14,2024-01-20,3,242,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-01-21,2024-01-27,4,258,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-01-28,2024-02-03,5,263,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-02-04,2024-02-10,6,289,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-02-11,2024-02-17,7,336,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-02-18,2024-02-24,8,298,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-02-25,2024-03-02,9,314,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-03-03,2024-03-09,10,225,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-03-10,2024-03-16,11,164,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-03-17,2024-03-23,12,140,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-03-24,2024-03-30,13,142,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-03-31,2024-04-06,14,123,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-04-07,2024-04-13,15,128,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-04-14,2024-04-20,16,94,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-04-21,2024-04-27,17,48,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-04-28,2024-05-04,18,42,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-05-05,2024-05-11,19,25,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-05-12,2024-05-18,20,16,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-05-19,2024-05-25,21,22,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-05-26,2024-06-01,22,12,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-06-02,2024-06-08,23,4,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-06-09,2024-06-15,24,4,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-06-16,2024-06-22,25,6,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-06-23,2024-06-29,26,6,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-06-30,2024-07-06,27,11,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-07-07,2024-07-13,28,9,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-07-14,2024-07-20,29,5,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-07-21,2024-07-27,30,4,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-07-28,2024-08-03,31,1,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-08-04,2024-08-10,32,3,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-08-18,2024-08-24,34,2,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-08-25,2024-08-31,35,2,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-09-01,2024-09-07,36,10,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-09-08,2024-09-14,37,5,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-09-15,2024-09-21,38,5,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-09-22,2024-09-28,39,4,count,2023 - 2024
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-09-29,2024-10-05,40,4,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-10-06,2024-10-12,41,3,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-10-20,2024-10-26,43,11,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-10-27,2024-11-02,44,24,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-11-03,2024-11-09,45,25,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-11-10,2024-11-16,46,16,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-11-17,2024-11-23,47,26,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-11-24,2024-11-30,48,33,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-12-01,2024-12-07,49,55,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-12-08,2024-12-14,50,45,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-12-15,2024-12-21,51,110,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-12-22,2024-12-28,52,168,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2024-12-29,2025-01-04,1,326,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-01-05,2025-01-11,2,380,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-01-12,2025-01-18,3,560,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-01-19,2025-01-25,4,753,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-01-26,2025-02-01,5,981,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-02-02,2025-02-08,6,1099,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-02-09,2025-02-15,7,813,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-02-16,2025-02-22,8,548,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-02-23,2025-03-01,9,382,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-03-02,2025-03-08,10,264,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-03-09,2025-03-15,11,217,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-03-16,2025-03-22,12,196,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-03-23,2025-03-29,13,140,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-03-30,2025-04-05,14,158,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-04-06,2025-04-12,15,143,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-04-13,2025-04-19,16,110,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-04-20,2025-04-26,17,63,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-04-27,2025-05-03,18,44,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-05-04,2025-05-10,19,31,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-05-11,2025-05-17,20,22,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-05-18,2025-05-24,21,16,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-05-25,2025-05-31,22,15,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-06-01,2025-06-07,23,3,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-06-08,2025-06-14,24,3,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-06-15,2025-06-21,25,4,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-06-22,2025-06-28,26,3,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-06-29,2025-07-05,27,1,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-07-06,2025-07-12,28,5,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-07-13,2025-07-19,29,4,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-07-20,2025-07-26,30,3,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-07-27,2025-08-02,31,2,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-08-03,2025-08-09,32,1,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-08-10,2025-08-16,33,1,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-08-17,2025-08-23,34,1,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-08-24,2025-08-30,35,5,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-08-31,2025-09-06,36,12,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-09-07,2025-09-13,37,11,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-09-14,2025-09-20,38,5,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-09-21,2025-09-27,39,14,count,2024 - 2025
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-09-28,2025-10-04,40,14,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-10-05,2025-10-11,41,3,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-10-12,2025-10-18,42,5,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-10-19,2025-10-25,43,7,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-10-26,2025-11-01,44,11,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-11-02,2025-11-08,45,11,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-11-09,2025-11-15,46,22,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-11-16,2025-11-22,47,60,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-11-23,2025-11-29,48,82,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-11-30,2025-12-06,49,133,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-12-07,2025-12-13,50,298,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-12-14,2025-12-20,51,582,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-12-21,2025-12-27,52,672,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2025-12-28,2026-01-03,53,653,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2026-01-04,2026-01-10,1,498,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2026-01-11,2026-01-17,2,289,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2026-01-18,2026-01-24,3,158,count,2025 - 2026
Influenza,Flu ILI ED Visit,flu cases, ,Weekly,2026-01-25,2026-01-31,4,139,count,2025 - 2026
